Date,BTC,DOGE,ETH,LTC,XRP,XLM
4/11/2015,235.86,0.00011,,,0.008019,0.002749
4/10/2015,243.65,0.000111,,,0.008025,0.002698
4/9/2015,246.65,0.000111,,,0.007968,0.002758
4/8/2015,255.67,0.000106,,,0.007932,0.002696
4/7/2015,257.57,0.000106,,,0.007846,0.002685
4/6/2015,261.46,0.000107,,,0.0079,0.002742
4/5/2015,254.87,0.000107,,,0.008025,0.002697
4/4/2015,255.68,0.000108,,,0.00801,0.002765
4/3/2015,254.48,0.000105,,,0.007949,0.002655
4/2/2015,247.25,0.000103,,,0.008159,0.002656
4/1/2015,245.26,0.000106,,,0.008194,0.002732
3/31/2015,248.59,0.000114,,,0.00861,0.002796
3/30/2015,243.58,0.000114,,,0.0083,0.00277
3/29/2015,253.47,0.000113,,,0.008512,0.002637
3/28/2015,248.68,0.000117,,,0.00878,0.002649
3/27/2015,250.16,0.000117,,,0.009198,0.002709
3/26/2015,247,0.000122,,,0.009071,0.00269
3/25/2015,248.81,0.000124,,,0.008786,0.002589
3/24/2015,265.61,0.000127,,,0.008739,0.002666
3/23/2015,270,0.000128,,,0.008844,0.00269
3/22/2015,261.83,0.000129,,,0.00872,0.002768
3/21/2015,263.71,0.000129,,,0.007906,0.002664
3/20/2015,263.28,0.000128,,,0.007668,0.002803
3/19/2015,258.51,0.000126,,,0.007772,0.002816
3/18/2015,286.87,0.000128,,,0.008453,0.002735
3/17/2015,292.03,0.000127,,,0.008498,0.003046
3/16/2015,287.46,0.000131,,,0.008851,0.002958
3/15/2015,284.29,0.000129,,,0.008895,0.003078
3/14/2015,287,0.000132,,,0.008764,0.00294
3/13/2015,296.11,0.000131,,,0.009115,0.002934
3/12/2015,296.63,0.000129,,,0.009757,0.002943
3/11/2015,292.56,0.000137,,,0.010309,0.003193
3/10/2015,290.23,0.000132,,,0.010196,0.003193
3/9/2015,274.82,0.000131,,,0.010182,0.002991
3/8/2015,276.33,0.000133,,,0.010446,0.002796
3/7/2015,273.91,0.000133,,,0.01048,0.002817
3/6/2015,277.12,0.000133,,,0.010575,0.002666
3/5/2015,273.56,0.000144,,,0.010929,0.003
3/4/2015,282.42,0.000145,,,0.010968,0.003144
3/3/2015,274.93,0.000143,,,0.010817,0.003002
3/2/2015,258.78,0.000144,,,0.011088,0.002968
3/1/2015,255.51,0.000141,,,0.010511,0.002969
2/28/2015,255.96,0.000143,,,0.010359,0.0031
2/27/2015,237.1,0.000145,,,0.010229,0.00293
2/26/2015,238.45,0.000139,,,0.010086,0.002935
2/25/2015,240.13,0.000144,,,0.010643,0.002912
2/24/2015,239.69,0.00014,,,0.009961,0.002958
2/23/2015,236.72,0.000141,,,0.010535,0.002947
2/22/2015,245.86,0.000142,,,0.010856,0.002952
2/21/2015,245.89,0.000141,,,0.011544,0.002992
2/20/2015,242.42,0.000143,,,0.010032,0.002888
2/19/2015,235.91,0.000144,,,0.010593,0.002863
2/18/2015,244,0.000149,,,0.012192,0.003003
2/17/2015,236.82,0.000146,,,0.012239,0.002781
2/16/2015,234,0.000145,,,0.012998,0.003049
2/15/2015,257.48,0.000146,,,0.01336,0.003159
2/14/2015,236.65,0.000143,,,0.013299,0.003117
2/13/2015,222.45,0.000142,,,0.013401,0.003165
2/12/2015,220.02,0.00014,,,0.013396,0.003122
2/11/2015,220.84,0.000142,,,0.013334,0.003108
2/10/2015,222.19,0.000141,,,0.01313,0.002822
2/9/2015,224.16,0.000145,,,0.013286,0.003198
2/8/2015,228.7,0.000144,,,0.013481,0.003222
2/7/2015,222.82,0.000146,,,0.013758,0.003222
2/6/2015,216,0.000143,,,0.013791,0.00316
2/5/2015,226.5,0.000146,,,0.014031,0.003359
2/4/2015,228.31,0.000144,,,0.01375,0.003301
2/3/2015,237.79,0.000141,,,0.013712,0.003285
2/2/2015,227,0.000151,,,0.014956,0.003709
2/1/2015,219,0.000143,,,0.014566,0.003582
1/31/2015,232.55,0.000142,,,0.014039,0.003423
1/30/2015,234.52,0.000138,,,0.013776,0.003515
1/29/2015,236.14,0.000141,,,0.013649,0.003555
1/28/2015,262.69,0.00014,,,0.013994,0.003639
1/27/2015,270,0.000141,,,0.014426,0.003733
1/26/2015,254.53,0.000145,,,0.014577,0.003825
1/25/2015,240,0.000144,,,0.015185,0.003825
1/24/2015,235,0.000142,,,0.014466,0.004001
1/23/2015,226.32,0.000147,,,0.013498,0.003765
1/22/2015,225.51,0.000147,,,0.013025,0.00375
1/21/2015,208,0.000151,,,0.01367,0.00418
1/20/2015,225.51,0.000144,,,0.014139,0.004142
1/19/2015,184,0.000139,,,0.014298,0.004334
1/18/2015,184,0.000142,,,0.014443,0.004462
1/17/2015,199.46,0.000147,,,0.014706,0.004556
1/16/2015,211.91,0.000144,,,0.01497,0.004895
1/15/2015,120,0.000158,,,0.015841,0.004816
1/14/2015,260,0.000163,,,0.016019,0.004709
1/13/2015,288.99,0.000166,,,0.016578,0.00479
1/12/2015,288.99,0.000166,,,0.016736,0.005038
1/11/2015,288.99,0.000156,,,0.016734,0.004881
1/10/2015,288.99,0.000155,,,0.01701,0.004914
1/9/2015,288.99,0.000153,,,0.016653,0.005054
1/8/2015,340,0.000141,,,0.016112,0.004743
1/7/2015,340,0.00014,,,0.015991,0.004829
1/6/2015,340,0.00014,,,0.015622,0.004739
1/5/2015,340,0.000135,,,0.015361,0.004617
1/4/2015,340,0.000142,,,0.016403,0.004458
1/3/2015,340,0.00014,,,0.016444,0.005013
1/2/2015,340,0.000115,,,0.014233,0.004318
1/1/2015,340,0.000136,,,0.015648,0.004053
12/31/2014,340,0.000156,,,0.018434,0.004903
12/30/2014,340,0.00016,,,0.018765,0.005062
12/29/2014,340,0.000162,,,0.019233,0.00518
12/28/2014,340,0.000171,,,0.020576,0.005622
12/27/2014,340,0.000168,,,0.020676,0.005567
12/26/2014,340,0.000173,,,0.020843,0.005284
12/25/2014,340,0.000168,,,0.020732,0.004972
12/24/2014,340,0.000161,,,0.020316,0.004947
12/23/2014,340,0.000158,,,0.018928,0.004416
12/22/2014,340,0.000167,,,0.022106,0.004672
12/21/2014,340,0.000186,,,0.024318,0.005481
12/20/2014,340,0.000183,,,0.02439,0.005493
12/19/2014,340,0.000187,,,0.024438,0.005516
12/18/2014,350,0.000179,,,0.0242,0.005484
12/17/2014,350,0.000182,,,0.024231,0.00562
12/16/2014,350,0.000184,,,0.023764,0.0058
12/15/2014,350,0.000184,,,0.024074,0.006015
12/14/2014,350,0.00019,,,0.025308,0.006213
12/13/2014,350,0.000185,,,0.024138,0.0058
12/12/2014,360.5,0.00019,,,0.023382,0.005101
12/11/2014,360.5,0.000195,,,0.023878,0.00582
12/10/2014,375,0.000195,,,0.025562,0.005907
12/9/2014,375,0.000193,,,0.024921,0.005871
12/8/2014,378,0.000206,,,0.024207,0.005813
12/7/2014,378,0.000194,,,0.023338,0.00613
12/6/2014,377.1,0.000177,,,0.02794,0.006146
12/5/2014,377.1,0.000179,,,0.026065,0.004104
12/4/2014,378,0.000173,,,0.021539,0.00325
12/3/2014,378,0.000188,,,0.018242,0.002574
12/2/2014,370,0.000196,,,0.017127,0.002475
12/1/2014,,0.000202,,,0.016992,0.002553
,,0.000206,,,0.016374,0.002525
,,0.000206,,,0.016374,0.002585
,,0.000209,,,0.015907,0.002435
,,0.00021,,,0.015068,0.002249
,,0.000221,,,0.013421,0.002339
,,0.000229,,,0.014794,0.002329
,,0.00023,,,0.014406,0.002407
,,0.000233,,,0.013785,0.002356
,,0.00023,,,0.013343,0.002375
,,0.000237,,,0.01313,0.002373
,,0.00024,,,0.013158,0.002409
,,0.000242,,,0.012559,0.002541
